plotId,treeId,family,genus,species,d_cm,lat,long,size_m2,year
BSP25,BSP25_375,Fabaceae,Xylia,xylocarpa,14.00563499,15.16667,74.62778,10000,1998
BSP25,BSP25_376,Fabaceae,Xylia,xylocarpa,14.00563499,15.16667,74.62778,10000,1998
BSP25,BSP25_377,Fabaceae,Xylia,xylocarpa,14.00563499,15.16667,74.62778,10000,1998
BSP25,BSP25_409_B,Fabaceae,Xylia,xylocarpa,14.00563499,15.16667,74.62778,10000,1998
BSP25,BSP25_91,Lythraceae,Lagerstroemia,microcarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_378,Fabaceae,Xylia,xylocarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_379,Fabaceae,Xylia,xylocarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_380,Fabaceae,Xylia,xylocarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_381,Fabaceae,Xylia,xylocarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_382,Fabaceae,Xylia,xylocarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_383,Fabaceae,Xylia,xylocarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_384,Fabaceae,Xylia,xylocarpa,14.32394488,15.16667,74.62778,10000,1998
BSP25,BSP25_117,Annonaceae,Polyalthia,cerasoides,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_385,Fabaceae,Xylia,xylocarpa,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_386,Fabaceae,Xylia,xylocarpa,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_387,Fabaceae,Xylia,xylocarpa,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_388,Fabaceae,Xylia,xylocarpa,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_389,Fabaceae,Xylia,xylocarpa,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_390,Fabaceae,Xylia,xylocarpa,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_391,Fabaceae,Xylia,xylocarpa,14.64225476,15.16667,74.62778,10000,1998
BSP25,BSP25_7,Fabaceae,Acacia,sinuata,14.96056465,15.16667,74.62778,10000,1998
BSP25,BSP25_392,Fabaceae,Xylia,xylocarpa,14.96056465,15.16667,74.62778,10000,1998
BSP25,BSP25_393,Fabaceae,Xylia,xylocarpa,14.96056465,15.16667,74.62778,10000,1998
BSP25,BSP25_394,Fabaceae,Xylia,xylocarpa,14.96056465,15.16667,74.62778,10000,1998
BSP25,BSP25_8,Fabaceae,Acacia,sinuata,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_39,Fabaceae,Dalbergia,latifolia,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_208,NA,Unidentified,NA,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_395,Fabaceae,Xylia,xylocarpa,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_396,Fabaceae,Xylia,xylocarpa,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_397,Fabaceae,Xylia,xylocarpa,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_398,Fabaceae,Xylia,xylocarpa,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_399,Fabaceae,Xylia,xylocarpa,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_400,Fabaceae,Xylia,xylocarpa,15.27887454,15.16667,74.62778,10000,1998
BSP25,BSP25_20,Lecythidaceae,Careya,arborea,15.59718442,15.16667,74.62778,10000,1998
BSP25,BSP25_401,Fabaceae,Xylia,xylocarpa,15.59718442,15.16667,74.62778,10000,1998
BSP25,BSP25_402,Fabaceae,Xylia,xylocarpa,15.59718442,15.16667,74.62778,10000,1998
BSP25,BSP25_403,Fabaceae,Xylia,xylocarpa,15.59718442,15.16667,74.62778,10000,1998
BSP25,BSP25_404,Fabaceae,Xylia,xylocarpa,15.59718442,15.16667,74.62778,10000,1998
BSP25,BSP25_40,Fabaceae,Dalbergia,latifolia,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_41,Fabaceae,Dalbergia,latifolia,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_92,Lythraceae,Lagerstroemia,microcarpa,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_118,Annonaceae,Polyalthia,cerasoides,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_152,Verbenaceae,Tectona,grandis,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_405,Fabaceae,Xylia,xylocarpa,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_406,Fabaceae,Xylia,xylocarpa,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_407,Fabaceae,Xylia,xylocarpa,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_408,Fabaceae,Xylia,xylocarpa,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_9_B,Fabaceae,Acacia,sinuata,15.91549431,15.16667,74.62778,10000,1998
BSP25,BSP25_9_A,Fabaceae,Acacia,sinuata,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_93,Lythraceae,Lagerstroemia,microcarpa,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_140,Apocynaceae,Tabernaemontana,heyneana,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_153,Verbenaceae,Tectona,grandis,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_409_A,Fabaceae,Xylia,xylocarpa,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_410,Fabaceae,Xylia,xylocarpa,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_411,Fabaceae,Xylia,xylocarpa,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_412,Fabaceae,Xylia,xylocarpa,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_413,Fabaceae,Xylia,xylocarpa,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_414,Fabaceae,Xylia,xylocarpa,16.2338042,15.16667,74.62778,10000,1998
BSP25,BSP25_12,Fabaceae,Bauhinia,racemosa,16.55211408,15.16667,74.62778,10000,1998
BSP25,BSP25_42,Fabaceae,Dalbergia,latifolia,16.55211408,15.16667,74.62778,10000,1998
BSP25,BSP25_415,Fabaceae,Xylia,xylocarpa,16.55211408,15.16667,74.62778,10000,1998
BSP25,BSP25_416,Fabaceae,Xylia,xylocarpa,16.55211408,15.16667,74.62778,10000,1998
BSP25,BSP25_417,Fabaceae,Xylia,xylocarpa,16.55211408,15.16667,74.62778,10000,1998
BSP25,BSP25_418,Fabaceae,Xylia,xylocarpa,16.55211408,15.16667,74.62778,10000,1998
BSP25,BSP25_13,Fabaceae,Bauhinia,racemosa,16.87042397,15.16667,74.62778,10000,1998
BSP25,BSP25_17,Combretaceae,Calycopteris,floribunda,16.87042397,15.16667,74.62778,10000,1998
BSP25,BSP25_419,Fabaceae,Xylia,xylocarpa,16.87042397,15.16667,74.62778,10000,1998
BSP25,BSP25_420,Fabaceae,Xylia,xylocarpa,16.87042397,15.16667,74.62778,10000,1998
BSP25,BSP25_421,Fabaceae,Xylia,xylocarpa,16.87042397,15.16667,74.62778,10000,1998
BSP25,BSP25_18,Combretaceae,Calycopteris,floribunda,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_43,Fabaceae,Dalbergia,latifolia,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_192,Combretaceae,Terminalia,paniculata,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_422_A,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_423,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_424,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_425,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_426,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_427,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_428,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_429,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_430,Fabaceae,Xylia,xylocarpa,17.18873385,15.16667,74.62778,10000,1998
BSP25,BSP25_10,Fabaceae,Acacia,sinuata,17.50704374,15.16667,74.62778,10000,1998
BSP25,BSP25_44,Fabaceae,Dalbergia,latifolia,17.50704374,15.16667,74.62778,10000,1998
BSP25,BSP25_154_A,Verbenaceae,Tectona,grandis,17.50704374,15.16667,74.62778,10000,1998
BSP25,BSP25_155,Verbenaceae,Tectona,grandis,17.50704374,15.16667,74.62778,10000,1998
BSP25,BSP25_431,Fabaceae,Xylia,xylocarpa,17.50704374,15.16667,74.62778,10000,1998
BSP25,BSP25_94,Lythraceae,Lagerstroemia,microcarpa,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_119,Annonaceae,Polyalthia,cerasoides,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_141,Apocynaceae,Tabernaemontana,heyneana,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_156,Verbenaceae,Tectona,grandis,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_432_A,Fabaceae,Xylia,xylocarpa,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_433,Fabaceae,Xylia,xylocarpa,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_434,Fabaceae,Xylia,xylocarpa,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_435,Fabaceae,Xylia,xylocarpa,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_436,Fabaceae,Xylia,xylocarpa,17.82535363,15.16667,74.62778,10000,1998
BSP25,BSP25_120,Annonaceae,Polyalthia,cerasoides,18.14366351,15.16667,74.62778,10000,1998
BSP25,BSP25_157,Verbenaceae,Tectona,grandis,18.14366351,15.16667,74.62778,10000,1998
BSP25,BSP25_437,Fabaceae,Xylia,xylocarpa,18.14366351,15.16667,74.62778,10000,1998
BSP25,BSP25_438,Fabaceae,Xylia,xylocarpa,18.14366351,15.16667,74.62778,10000,1998
BSP25,BSP25_439,Fabaceae,Xylia,xylocarpa,18.14366351,15.16667,74.62778,10000,1998
BSP25,BSP25_440,Fabaceae,Xylia,xylocarpa,18.14366351,15.16667,74.62778,10000,1998
BSP25,BSP25_121,Annonaceae,Polyalthia,cerasoides,18.4619734,15.16667,74.62778,10000,1998
BSP25,BSP25_441,Fabaceae,Xylia,xylocarpa,18.4619734,15.16667,74.62778,10000,1998
BSP25,BSP25_442,Fabaceae,Xylia,xylocarpa,18.4619734,15.16667,74.62778,10000,1998
BSP25,BSP25_443,Fabaceae,Xylia,xylocarpa,18.4619734,15.16667,74.62778,10000,1998
BSP25,BSP25_21,Lecythidaceae,Careya,arborea,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_45,Fabaceae,Dalbergia,latifolia,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_46,Fabaceae,Dalbergia,latifolia,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_444,Fabaceae,Xylia,xylocarpa,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_445,Fabaceae,Xylia,xylocarpa,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_446,Fabaceae,Xylia,xylocarpa,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_447,Fabaceae,Xylia,xylocarpa,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_448,Fabaceae,Xylia,xylocarpa,18.78028328,15.16667,74.62778,10000,1998
BSP25,BSP25_158,Verbenaceae,Tectona,grandis,19.09859317,15.16667,74.62778,10000,1998
BSP25,BSP25_449,Fabaceae,Xylia,xylocarpa,19.09859317,15.16667,74.62778,10000,1998
BSP25,BSP25_450,Fabaceae,Xylia,xylocarpa,19.09859317,15.16667,74.62778,10000,1998
BSP25,BSP25_30,Fabaceae,Cassia,fistula,19.41690306,15.16667,74.62778,10000,1998
BSP25,BSP25_159,Verbenaceae,Tectona,grandis,19.41690306,15.16667,74.62778,10000,1998
BSP25,BSP25_451,Fabaceae,Xylia,xylocarpa,19.41690306,15.16667,74.62778,10000,1998
BSP25,BSP25_452,Fabaceae,Xylia,xylocarpa,19.41690306,15.16667,74.62778,10000,1998
BSP25,BSP25_453,Fabaceae,Xylia,xylocarpa,19.41690306,15.16667,74.62778,10000,1998
BSP25,BSP25_160,Verbenaceae,Tectona,grandis,19.73521294,15.16667,74.62778,10000,1998
BSP25,BSP25_454,Fabaceae,Xylia,xylocarpa,19.73521294,15.16667,74.62778,10000,1998
BSP25,BSP25_455,Fabaceae,Xylia,xylocarpa,19.73521294,15.16667,74.62778,10000,1998
BSP25,BSP25_456,Fabaceae,Xylia,xylocarpa,19.73521294,15.16667,74.62778,10000,1998
BSP25,BSP25_457,Fabaceae,Xylia,xylocarpa,19.73521294,15.16667,74.62778,10000,1998
BSP25,BSP25_161,Verbenaceae,Tectona,grandis,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_458,Fabaceae,Xylia,xylocarpa,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_459,Fabaceae,Xylia,xylocarpa,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_460,Fabaceae,Xylia,xylocarpa,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_461,Fabaceae,Xylia,xylocarpa,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_462,Fabaceae,Xylia,xylocarpa,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_463,Fabaceae,Xylia,xylocarpa,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_174_B,Verbenaceae,Tectona,grandis,20.05352283,15.16667,74.62778,10000,1998
BSP25,BSP25_47,Fabaceae,Dalbergia,latifolia,20.37183272,15.16667,74.62778,10000,1998
BSP25,BSP25_48,Fabaceae,Dalbergia,latifolia,20.37183272,15.16667,74.62778,10000,1998
BSP25,BSP25_63_A,Euphorbiaceae,Emblica,officinalis,20.37183272,15.16667,74.62778,10000,1998
BSP25,BSP25_464,Fabaceae,Xylia,xylocarpa,20.37183272,15.16667,74.62778,10000,1998
BSP25,BSP25_465,Fabaceae,Xylia,xylocarpa,20.37183272,15.16667,74.62778,10000,1998
BSP25,BSP25_95,Lythraceae,Lagerstroemia,microcarpa,20.6901426,15.16667,74.62778,10000,1998
BSP25,BSP25_162,Verbenaceae,Tectona,grandis,20.6901426,15.16667,74.62778,10000,1998
BSP25,BSP25_466,Fabaceae,Xylia,xylocarpa,20.6901426,15.16667,74.62778,10000,1998
BSP25,BSP25_467,Fabaceae,Xylia,xylocarpa,20.6901426,15.16667,74.62778,10000,1998
BSP25,BSP25_468,Fabaceae,Xylia,xylocarpa,20.6901426,15.16667,74.62778,10000,1998
BSP25,BSP25_469,Fabaceae,Xylia,xylocarpa,20.6901426,15.16667,74.62778,10000,1998
BSP25,BSP25_163,Verbenaceae,Tectona,grandis,21.00845249,15.16667,74.62778,10000,1998
BSP25,BSP25_470,Fabaceae,Xylia,xylocarpa,21.00845249,15.16667,74.62778,10000,1998
BSP25,BSP25_471,Fabaceae,Xylia,xylocarpa,21.00845249,15.16667,74.62778,10000,1998
BSP25,BSP25_472,Fabaceae,Xylia,xylocarpa,21.32676237,15.16667,74.62778,10000,1998
BSP25,BSP25_473,Fabaceae,Xylia,xylocarpa,21.32676237,15.16667,74.62778,10000,1998
BSP25,BSP25_474,Fabaceae,Xylia,xylocarpa,21.32676237,15.16667,74.62778,10000,1998
BSP25,BSP25_475,Fabaceae,Xylia,xylocarpa,21.32676237,15.16667,74.62778,10000,1998
BSP25,BSP25_49,Fabaceae,Dalbergia,latifolia,21.64507226,15.16667,74.62778,10000,1998
BSP25,BSP25_476,Fabaceae,Xylia,xylocarpa,21.64507226,15.16667,74.62778,10000,1998
BSP25,BSP25_477,Fabaceae,Xylia,xylocarpa,21.64507226,15.16667,74.62778,10000,1998
BSP25,BSP25_478,Fabaceae,Xylia,xylocarpa,21.64507226,15.16667,74.62778,10000,1998
BSP25,BSP25_479,Fabaceae,Xylia,xylocarpa,21.64507226,15.16667,74.62778,10000,1998
BSP25,BSP25_558_B,Fabaceae,Xylia,xylocarpa,21.64507226,15.16667,74.62778,10000,1998
BSP25,BSP25_96,Lythraceae,Lagerstroemia,microcarpa,21.96338215,15.16667,74.62778,10000,1998
BSP25,BSP25_122,Annonaceae,Polyalthia,cerasoides,21.96338215,15.16667,74.62778,10000,1998
BSP25,BSP25_480,Fabaceae,Xylia,xylocarpa,21.96338215,15.16667,74.62778,10000,1998
BSP25,BSP25_481,Fabaceae,Xylia,xylocarpa,21.96338215,15.16667,74.62778,10000,1998
BSP25,BSP25_482,Fabaceae,Xylia,xylocarpa,21.96338215,15.16667,74.62778,10000,1998
BSP25,BSP25_97,Lythraceae,Lagerstroemia,microcarpa,22.28169203,15.16667,74.62778,10000,1998
BSP25,BSP25_483,Fabaceae,Xylia,xylocarpa,22.28169203,15.16667,74.62778,10000,1998
BSP25,BSP25_484,Fabaceae,Xylia,xylocarpa,22.28169203,15.16667,74.62778,10000,1998
BSP25,BSP25_485,Fabaceae,Xylia,xylocarpa,22.28169203,15.16667,74.62778,10000,1998
BSP25,BSP25_486,Fabaceae,Xylia,xylocarpa,22.28169203,15.16667,74.62778,10000,1998
BSP25,BSP25_128,Anacardiaceae,Spondias,pinnata,22.60000192,15.16667,74.62778,10000,1998
BSP25,BSP25_487,Fabaceae,Xylia,xylocarpa,22.60000192,15.16667,74.62778,10000,1998
BSP25,BSP25_11,Fabaceae,Acacia,sinuata,22.91831181,15.16667,74.62778,10000,1998
BSP25,BSP25_123,Annonaceae,Polyalthia,cerasoides,22.91831181,15.16667,74.62778,10000,1998
BSP25,BSP25_488,Fabaceae,Xylia,xylocarpa,22.91831181,15.16667,74.62778,10000,1998
BSP25,BSP25_164,Verbenaceae,Tectona,grandis,23.23662169,15.16667,74.62778,10000,1998
BSP25,BSP25_489,Fabaceae,Xylia,xylocarpa,23.23662169,15.16667,74.62778,10000,1998
BSP25,BSP25_490,Fabaceae,Xylia,xylocarpa,23.23662169,15.16667,74.62778,10000,1998
BSP25,BSP25_50,Fabaceae,Dalbergia,latifolia,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_98,Lythraceae,Lagerstroemia,microcarpa,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_129,Anacardiaceae,Spondias,pinnata,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_165,Verbenaceae,Tectona,grandis,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_491,Fabaceae,Xylia,xylocarpa,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_492,Fabaceae,Xylia,xylocarpa,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_493,Fabaceae,Xylia,xylocarpa,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_494,Fabaceae,Xylia,xylocarpa,23.55493158,15.16667,74.62778,10000,1998
BSP25,BSP25_51,Fabaceae,Dalbergia,latifolia,23.87324146,15.16667,74.62778,10000,1998
BSP25,BSP25_495,Fabaceae,Xylia,xylocarpa,23.87324146,15.16667,74.62778,10000,1998
BSP25,BSP25_496,Fabaceae,Xylia,xylocarpa,23.87324146,15.16667,74.62778,10000,1998
BSP25,BSP25_497,Fabaceae,Xylia,xylocarpa,23.87324146,15.16667,74.62778,10000,1998
BSP25,BSP25_498,Fabaceae,Xylia,xylocarpa,24.19155135,15.16667,74.62778,10000,1998
BSP25,BSP25_499,Fabaceae,Xylia,xylocarpa,24.19155135,15.16667,74.62778,10000,1998
BSP25,BSP25_500,Fabaceae,Xylia,xylocarpa,24.19155135,15.16667,74.62778,10000,1998
BSP25,BSP25_52,Fabaceae,Dalbergia,latifolia,24.50986124,15.16667,74.62778,10000,1998
BSP25,BSP25_501,Fabaceae,Xylia,xylocarpa,24.50986124,15.16667,74.62778,10000,1998
BSP25,BSP25_124,Annonaceae,Polyalthia,cerasoides,24.82817112,15.16667,74.62778,10000,1998
BSP25,BSP25_142,Apocynaceae,Tabernaemontana,heyneana,24.82817112,15.16667,74.62778,10000,1998
BSP25,BSP25_166,Verbenaceae,Tectona,grandis,24.82817112,15.16667,74.62778,10000,1998
BSP25,BSP25_502,Fabaceae,Xylia,xylocarpa,24.82817112,15.16667,74.62778,10000,1998
BSP25,BSP25_503,Fabaceae,Xylia,xylocarpa,24.82817112,15.16667,74.62778,10000,1998
BSP25,BSP25_504,Fabaceae,Xylia,xylocarpa,24.82817112,15.16667,74.62778,10000,1998
BSP25,BSP25_505,Fabaceae,Xylia,xylocarpa,24.82817112,15.16667,74.62778,10000,1998
BSP25,BSP25_167,Verbenaceae,Tectona,grandis,25.14648101,15.16667,74.62778,10000,1998
BSP25,BSP25_506,Fabaceae,Xylia,xylocarpa,25.14648101,15.16667,74.62778,10000,1998
BSP25,BSP25_64,Euphorbiaceae,Emblica,officinalis,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_99,Lythraceae,Lagerstroemia,microcarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_100,Lythraceae,Lagerstroemia,microcarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_507,Fabaceae,Xylia,xylocarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_508,Fabaceae,Xylia,xylocarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_509,Fabaceae,Xylia,xylocarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_510,Fabaceae,Xylia,xylocarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_511,Fabaceae,Xylia,xylocarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_512,Fabaceae,Xylia,xylocarpa,25.46479089,15.16667,74.62778,10000,1998
BSP25,BSP25_14,Fabaceae,Bauhinia,racemosa,25.78310078,15.16667,74.62778,10000,1998
BSP25,BSP25_53,Fabaceae,Dalbergia,latifolia,25.78310078,15.16667,74.62778,10000,1998
BSP25,BSP25_513,Fabaceae,Xylia,xylocarpa,25.78310078,15.16667,74.62778,10000,1998
BSP25,BSP25_514,Fabaceae,Xylia,xylocarpa,25.78310078,15.16667,74.62778,10000,1998
BSP25,BSP25_515,Fabaceae,Xylia,xylocarpa,25.78310078,15.16667,74.62778,10000,1998
BSP25,BSP25_516,Fabaceae,Xylia,xylocarpa,25.78310078,15.16667,74.62778,10000,1998
BSP25,BSP25_67,Tiliaceae,Grewia,tiliaefolia,26.10141067,15.16667,74.62778,10000,1998
BSP25,BSP25_101,Lythraceae,Lagerstroemia,microcarpa,26.10141067,15.16667,74.62778,10000,1998
BSP25,BSP25_143,Apocynaceae,Tabernaemontana,heyneana,26.10141067,15.16667,74.62778,10000,1998
BSP25,BSP25_517,Fabaceae,Xylia,xylocarpa,26.10141067,15.16667,74.62778,10000,1998
BSP25,BSP25_518,Fabaceae,Xylia,xylocarpa,26.10141067,15.16667,74.62778,10000,1998
BSP25,BSP25_519,Fabaceae,Xylia,xylocarpa,26.10141067,15.16667,74.62778,10000,1998
BSP25,BSP25_520,Fabaceae,Xylia,xylocarpa,26.41972055,15.16667,74.62778,10000,1998
BSP25,BSP25_125,Annonaceae,Polyalthia,cerasoides,26.73803044,15.16667,74.62778,10000,1998
BSP25,BSP25_521,Fabaceae,Xylia,xylocarpa,26.73803044,15.16667,74.62778,10000,1998
BSP25,BSP25_54,Fabaceae,Dalbergia,latifolia,27.05634033,15.16667,74.62778,10000,1998
BSP25,BSP25_522,Fabaceae,Xylia,xylocarpa,27.37465021,15.16667,74.62778,10000,1998
BSP25,BSP25_523,Fabaceae,Xylia,xylocarpa,27.37465021,15.16667,74.62778,10000,1998
BSP25,BSP25_524,Fabaceae,Xylia,xylocarpa,27.37465021,15.16667,74.62778,10000,1998
BSP25,BSP25_525,Fabaceae,Xylia,xylocarpa,27.37465021,15.16667,74.62778,10000,1998
BSP25,BSP25_526,Fabaceae,Xylia,xylocarpa,27.37465021,15.16667,74.62778,10000,1998
BSP25,BSP25_527,Fabaceae,Xylia,xylocarpa,27.6929601,15.16667,74.62778,10000,1998
BSP25,BSP25_528,Fabaceae,Xylia,xylocarpa,27.6929601,15.16667,74.62778,10000,1998
BSP25,BSP25_529,Fabaceae,Xylia,xylocarpa,27.6929601,15.16667,74.62778,10000,1998
BSP25,BSP25_193,Combretaceae,Terminalia,paniculata,28.01126998,15.16667,74.62778,10000,1998
BSP25,BSP25_168,Verbenaceae,Tectona,grandis,28.32957987,15.16667,74.62778,10000,1998
BSP25,BSP25_530,Fabaceae,Xylia,xylocarpa,28.32957987,15.16667,74.62778,10000,1998
BSP25,BSP25_531,Fabaceae,Xylia,xylocarpa,28.32957987,15.16667,74.62778,10000,1998
BSP25,BSP25_15,Fabaceae,Bauhinia,racemosa,28.64788976,15.16667,74.62778,10000,1998
BSP25,BSP25_532,Fabaceae,Xylia,xylocarpa,28.64788976,15.16667,74.62778,10000,1998
BSP25,BSP25_55,Fabaceae,Dalbergia,latifolia,28.96619964,15.16667,74.62778,10000,1998
BSP25,BSP25_31,Boraginaceae,Cordia,macleodii,29.28450953,15.16667,74.62778,10000,1998
BSP25,BSP25_56,Fabaceae,Dalbergia,latifolia,29.28450953,15.16667,74.62778,10000,1998
BSP25,BSP25_126,Annonaceae,Polyalthia,cerasoides,29.28450953,15.16667,74.62778,10000,1998
BSP25,BSP25_169,Verbenaceae,Tectona,grandis,29.28450953,15.16667,74.62778,10000,1998
BSP25,BSP25_533,Fabaceae,Xylia,xylocarpa,29.28450953,15.16667,74.62778,10000,1998
BSP25,BSP25_534,Fabaceae,Xylia,xylocarpa,29.60281942,15.16667,74.62778,10000,1998
BSP25,BSP25_535,Fabaceae,Xylia,xylocarpa,29.9211293,15.16667,74.62778,10000,1998
BSP25,BSP25_536,Fabaceae,Xylia,xylocarpa,29.9211293,15.16667,74.62778,10000,1998
BSP25,BSP25_537,Fabaceae,Xylia,xylocarpa,29.9211293,15.16667,74.62778,10000,1998
BSP25,BSP25_538,Fabaceae,Xylia,xylocarpa,29.9211293,15.16667,74.62778,10000,1998
BSP25,BSP25_539,Fabaceae,Xylia,xylocarpa,30.23943919,15.16667,74.62778,10000,1998
BSP25,BSP25_540,Fabaceae,Xylia,xylocarpa,30.23943919,15.16667,74.62778,10000,1998
BSP25,BSP25_541,Fabaceae,Xylia,xylocarpa,30.55774907,15.16667,74.62778,10000,1998
BSP25,BSP25_170,Verbenaceae,Tectona,grandis,30.87605896,15.16667,74.62778,10000,1998
BSP25,BSP25_542,Fabaceae,Xylia,xylocarpa,30.87605896,15.16667,74.62778,10000,1998
BSP25,BSP25_543,Fabaceae,Xylia,xylocarpa,30.87605896,15.16667,74.62778,10000,1998
BSP25,BSP25_130,Anacardiaceae,Spondias,pinnata,31.19436885,15.16667,74.62778,10000,1998
BSP25,BSP25_544,Fabaceae,Xylia,xylocarpa,31.19436885,15.16667,74.62778,10000,1998
BSP25,BSP25_171,Verbenaceae,Tectona,grandis,31.51267873,15.16667,74.62778,10000,1998
BSP25,BSP25_545,Fabaceae,Xylia,xylocarpa,31.51267873,15.16667,74.62778,10000,1998
BSP25,BSP25_172,Verbenaceae,Tectona,grandis,31.83098862,15.16667,74.62778,10000,1998
