POINT_X,POINT_Y,CODE,AGB_T_HA,ZONE,AVG_YEAR,SIZE_HA,FAO.ecozone,GEZ
-98.9044878455000,22.60255827850000,CAM1,6.03935194016,Test,2010,1,tropical rainforest,tropical
-102.3044877095000,22.59422494550000,CAM1,6.78703689575,Test,2010,1,tropical rainforest,tropical
-100.6378211095000,22.57755827950000,CAM1,5.82407426834,Test,2010,1,tropical rainforest,tropical
-98.7128211865000,22.56922494650000,CAM1,8.15509223938,Test,2010,1,tropical rainforest,tropical
-105.4294875845000,22.56089161350000,CAM1,31.14814758300,Test,2010,1,tropical rainforest,tropical
-105.3794875865000,22.56089161350000,CAM1,60.16666793820,Test,2010,1,tropical rainforest,tropical
95.2871710535000,22.56089161350000,ASI9,16.82986068730,Test,2010,1,tropical rainforest,tropical
-103.7878209835000,22.54422494750000,CAM1,13.45370388030,Test,2010,1,tropical rainforest,tropical
-100.5378211135000,22.53589161450000,CAM1,10.47916698460,Test,2010,1,tropical rainforest,tropical
-105.3294875885000,22.51922494850000,CAM1,40.05092620850,Test,2010,1,tropical rainforest,tropical
-105.1794875945000,22.51922494850000,CAM1,40.90509414670,Test,2010,1,tropical rainforest,tropical
-103.5378209935000,22.51089161550000,CAM1,35.66666793820,Test,2010,1,tropical rainforest,tropical
-102.6461543625000,22.48589161650000,CAM1,2.35879635811,Test,2010,1,tropical rainforest,tropical
-104.9878209355000,22.47755828350000,CAM1,29.26620292660,Test,2010,1,tropical rainforest,tropical
-104.9378209375000,22.47755828350000,CAM1,28.15046310420,Test,2010,1,tropical rainforest,tropical
-99.5961544845000,22.47755828350000,CAM1,10.20138931270,Test,2010,1,tropical rainforest,tropical
-105.3794875865000,22.46922495050000,CAM1,17.45833396910,Test,2010,1,tropical rainforest,tropical
-105.2794875905000,22.46922495050000,CAM1,58.18055725100,Test,2010,1,tropical rainforest,tropical
-105.0794875985000,22.43589161850000,CAM1,36.85416793820,Test,2010,1,tropical rainforest,tropical
-101.5961544045000,22.43589161850000,CAM1,1.42129623890,Test,2010,1,tropical rainforest,tropical
-104.1294876365000,22.40255828650000,CAM1,36.18286895750,Test,2010,1,tropical rainforest,tropical
-105.1378209295000,22.38589162050000,CAM1,29.95370292660,Test,2010,1,tropical rainforest,tropical
-105.0294876005000,22.38589162050000,CAM1,25.43055534360,Test,2010,1,tropical rainforest,tropical
-105.3211542555000,22.37755828750000,CAM1,26.42592620850,Test,2010,1,tropical rainforest,tropical
-105.2294875925000,22.37755828750000,CAM1,46.39814758300,Test,2010,1,tropical rainforest,tropical
-100.1961544605000,22.37755828750000,CAM1,3.08101844788,Test,2010,1,tropical rainforest,tropical
-105.0294876005000,22.34422495550000,CAM1,30.97685241700,Test,2010,1,tropical rainforest,tropical
-103.6294876565000,22.34422495550000,CAM1,42.80324172970,Test,2010,1,tropical rainforest,tropical
-105.3211542555000,22.33589162250000,CAM1,31.19444465640,Test,2010,1,tropical rainforest,tropical
-105.2294875925000,22.33589162250000,CAM1,50.29166793820,Test,2010,1,tropical rainforest,tropical
-105.1794875945000,22.33589162250000,CAM1,43.45833206180,Test,2010,1,tropical rainforest,tropical
70.3455053845000,22.33589162250000,ASI9,26.11477279660,Test,2010,1,tropical rainforest,tropical
-101.9461543905000,22.32755828950000,CAM1,12.62731456760,Test,2010,1,tropical rainforest,tropical
-101.4461544105000,22.26922495850000,CAM1,9.48842620850,Test,2010,1,tropical rainforest,tropical
-101.3878210795000,22.26922495850000,CAM1,1.34027779102,Test,2010,1,tropical rainforest,tropical
-98.6961545205000,22.26089162550000,CAM1,19.86805534360,Test,2010,1,tropical rainforest,tropical
-105.0794875985000,22.25255829250000,CAM1,36.70602035520,Test,2010,1,tropical rainforest,tropical
-99.2294878325000,22.25255829250000,CAM1,45.70370483400,Test,2010,1,tropical rainforest,tropical
-105.3211542555000,22.24422495950000,CAM1,53.77777862550,Test,2010,1,tropical rainforest,tropical
-105.2211542595000,22.24422495950000,CAM1,35.46990585330,Test,2010,1,tropical rainforest,tropical
-105.3378209215000,22.23589162650000,CAM1,13.86111068730,Test,2010,1,tropical rainforest,tropical
-101.3961544125000,22.22755829350000,CAM1,6.45138883591,Test,2010,1,tropical rainforest,tropical
-98.5128211945000,22.21922496050000,CAM1,12.55786991120,Test,2010,1,tropical rainforest,tropical
-104.9794876025000,22.21089162750000,CAM1,31.93287086490,Test,2010,1,tropical rainforest,tropical
-105.2711542575000,22.20255829450000,CAM1,30.62731552120,Test,2010,1,tropical rainforest,tropical
-105.1294875965000,22.20255829450000,CAM1,50.62500000000,Test,2010,1,tropical rainforest,tropical
-100.7378211055000,22.20255829450000,CAM1,16.10416603090,Test,2010,1,tropical rainforest,tropical
-99.8878211395000,22.20255829450000,CAM1,9.08101844788,Test,2010,1,tropical rainforest,tropical
74.0371719035000,22.18589162850000,ASI9,10.26728248600,Test,2010,1,tropical rainforest,tropical
-101.0128210945000,22.17755829550000,CAM1,5.05787038803,Test,2010,1,tropical rainforest,tropical
73.7538385815000,22.16922496250000,ASI9,24.01720619200,Test,2010,1,tropical rainforest,tropical
-105.0294876005000,22.16089162950000,CAM1,45.84953689580,Test,2010,1,tropical rainforest,tropical
-104.9794876025000,22.16089162950000,CAM1,34.43750000000,Test,2010,1,tropical rainforest,tropical
-100.9961544285000,22.16089162950000,CAM1,12.99768543240,Test,2010,1,tropical rainforest,tropical
-105.3211542555000,22.15255829650000,CAM1,32.71759414670,Test,2010,1,tropical rainforest,tropical
-105.1211542635000,22.15255829650000,CAM1,46.28703689580,Test,2010,1,tropical rainforest,tropical
-102.8294876885000,22.14422496350000,CAM1,21.28009223940,Test,2010,1,tropical rainforest,tropical
91.9788378525000,22.14422496350000,ASI9,26.64159774780,Test,2010,1,tropical rainforest,tropical
-104.8294876085000,22.11922496450000,CAM1,36.43981552120,Test,2010,1,tropical rainforest,tropical
-105.0711542655000,22.11089163150000,CAM1,55.51388931270,Test,2010,1,tropical rainforest,tropical
-105.0294876005000,22.11089163150000,CAM1,54.13425827030,Test,2010,1,tropical rainforest,tropical
-101.9378210575000,22.07755829950000,CAM1,1.30092597008,Test,2010,1,tropical rainforest,tropical
-105.0711542655000,22.06922496650000,CAM1,48.87500000000,Test,2010,1,tropical rainforest,tropical
-105.0211542675000,22.06922496650000,CAM1,46.89120483400,Test,2010,1,tropical rainforest,tropical
-104.9294876045000,22.06922496650000,CAM1,44.84259414670,Test,2010,1,tropical rainforest,tropical
-104.8294876085000,22.06922496650000,CAM1,36.97453689580,Test,2010,1,tropical rainforest,tropical
-105.2711542575000,22.06089163350000,CAM1,12.94213008880,Test,2010,1,tropical rainforest,tropical
-101.8628210605000,22.04422496750000,CAM1,5.15277767181,Test,2010,1,tropical rainforest,tropical
-104.9711542695000,22.02755830150000,CAM1,40.78009414670,Test,2010,1,tropical rainforest,tropical
-104.8794876065000,22.02755830150000,CAM1,38.32638931270,Test,2010,1,tropical rainforest,tropical
-103.0628210125000,22.02755830150000,CAM1,9.11111068726,Test,2010,1,tropical rainforest,tropical
-105.1211542635000,22.01922496850000,CAM1,30.37500000000,Test,2010,1,tropical rainforest,tropical
-105.0211542675000,22.01922496850000,CAM1,36.24536895750,Test,2010,1,tropical rainforest,tropical
-97.8211545555000,21.99422496950000,CAM1,19.18750000000,Test,2010,1,tropical rainforest,tropical
-105.0711542655000,21.97755830350000,CAM1,29.92361068730,Test,2010,1,tropical rainforest,tropical
-104.9294876045000,21.97755830350000,CAM1,51.77777862550,Test,2010,1,tropical rainforest,tropical
78.3121717325000,21.96922497050000,ASI9,4.67907571793,Test,2010,1,tropical rainforest,tropical
-97.7711545575000,21.95255830450000,CAM1,17.01851844790,Test,2010,1,tropical rainforest,tropical
-104.9711542695000,21.93589163850000,CAM1,59.12500000000,Test,2010,1,tropical rainforest,tropical
-104.9211542715000,21.93589163850000,CAM1,48.96527862550,Test,2010,1,tropical rainforest,tropical
-104.8794876065000,21.93589163850000,CAM1,50.95833206180,Test,2010,1,tropical rainforest,tropical
-99.4294878245000,21.93589163850000,CAM1,52.11574172970,Test,2010,1,tropical rainforest,tropical
-99.3294878285000,21.93589163850000,CAM1,75.20370483400,Test,2010,1,tropical rainforest,tropical
-99.2794878305000,21.93589163850000,CAM1,33.15972137450,Test,2010,1,tropical rainforest,tropical
-99.2294878325000,21.93589163850000,CAM1,65.25463104250,Test,2010,1,tropical rainforest,tropical
-99.1878211675000,21.93589163850000,CAM1,59.32870483400,Test,2010,1,tropical rainforest,tropical
-99.1378211695000,21.93589163850000,CAM1,55.62500000000,Test,2010,1,tropical rainforest,tropical
-105.2128209265000,21.92755830550000,CAM1,44.57638931270,Test,2010,1,tropical rainforest,tropical
-97.8711545535000,21.90255830650000,CAM1,33.62963104250,Test,2010,1,tropical rainforest,tropical
-99.3294878285000,21.89422497350000,CAM1,59.28935241700,Test,2010,1,tropical rainforest,tropical
-99.1878211675000,21.89422497350000,CAM1,56.32638931270,Test,2010,1,tropical rainforest,tropical
-105.0211542675000,21.88589164050000,CAM1,46.42361068730,Test,2010,1,tropical rainforest,tropical
-104.9711542695000,21.88589164050000,CAM1,50.73842620850,Test,2010,1,tropical rainforest,tropical
-104.9211542715000,21.88589164050000,CAM1,45.84259414670,Test,2010,1,tropical rainforest,tropical
-102.3294877085000,21.88589164050000,CAM1,9.56018543243,Test,2010,1,tropical rainforest,tropical
-99.1378211695000,21.88589164050000,CAM1,76.91204071040,Test,2010,1,tropical rainforest,tropical
-98.9878211755000,21.88589164050000,CAM1,17.40740776060,Test,2010,1,tropical rainforest,tropical
-98.4544878635000,21.87755830750000,CAM1,14.78935146330,Test,2010,1,tropical rainforest,tropical
-100.7961544365000,21.85255830850000,CAM1,3.81712961197,Test,2010,1,tropical rainforest,tropical
-104.9211542715000,21.84422497550000,CAM1,52.62500000000,Test,2010,1,tropical rainforest,tropical
-104.8711542735000,21.84422497550000,CAM1,53.98611068730,Test,2010,1,tropical rainforest,tropical
-102.5294877005000,21.84422497550000,CAM1,10.25000000000,Test,2010,1,tropical rainforest,tropical
-99.3294878285000,21.84422497550000,CAM1,36.77083206180,Test,2010,1,tropical rainforest,tropical
-99.2794878305000,21.84422497550000,CAM1,41.24305725100,Test,2010,1,tropical rainforest,tropical
-99.1878211675000,21.84422497550000,CAM1,45.12963104250,Test,2010,1,tropical rainforest,tropical
-99.0878211715000,21.84422497550000,CAM1,63.95370483400,Test,2010,1,tropical rainforest,tropical
-105.1211542635000,21.83589164250000,CAM1,18.37268447880,Test,2010,1,tropical rainforest,tropical
-102.8378210215000,21.82755830950000,CAM1,28.61805534360,Test,2010,1,tropical rainforest,tropical
-101.4794877425000,21.82755830950000,CAM1,4.48611116409,Test,2010,1,tropical rainforest,tropical
-97.9711545495000,21.81922497650000,CAM1,15.97916698460,Test,2010,1,tropical rainforest,tropical
-97.8294878885000,21.81089164350000,CAM1,10.84722232820,Test,2010,1,tropical rainforest,tropical
-104.8711542735000,21.80255831050000,CAM1,47.35879516600,Test,2010,1,tropical rainforest,tropical
-104.8211542755000,21.80255831050000,CAM1,36.94213104250,Test,2010,1,tropical rainforest,tropical
-99.3294878285000,21.80255831050000,CAM1,45.03472137450,Test,2010,1,tropical rainforest,tropical
-99.1878211675000,21.80255831050000,CAM1,40.60647964480,Test,2010,1,tropical rainforest,tropical
-105.0211542675000,21.79422497750000,CAM1,30.56250000000,Test,2010,1,tropical rainforest,tropical
-104.9711542695000,21.79422497750000,CAM1,33.89352035520,Test,2010,1,tropical rainforest,tropical
-105.4211542515000,21.76922497850000,CAM1,11.96759223940,Test,2010,1,tropical rainforest,tropical
-100.9294877645000,21.76922497850000,CAM1,9.40972232819,Test,2010,1,tropical rainforest,tropical
-100.8378211015000,21.76089164550000,CAM1,37.73379516600,Test,2010,1,tropical rainforest,tropical
-104.9711542695000,21.75255831250000,CAM1,63.04166793820,Test,2010,1,tropical rainforest,tropical
-104.9211542715000,21.75255831250000,CAM1,32.65972137450,Test,2010,1,tropical rainforest,tropical
-104.8711542735000,21.75255831250000,CAM1,39.05324172970,Test,2010,1,tropical rainforest,tropical
-104.8211542755000,21.75255831250000,CAM1,47.01388931270,Test,2010,1,tropical rainforest,tropical
-99.2378211655000,21.75255831250000,CAM1,50.70602035520,Test,2010,1,tropical rainforest,tropical
-99.1878211675000,21.75255831250000,CAM1,58.81713104250,Test,2010,1,tropical rainforest,tropical
-99.0878211715000,21.75255831250000,CAM1,73.84027862550,Test,2010,1,tropical rainforest,tropical
-105.2544875915000,21.74422497950000,CAM1,10.49536991120,Test,2010,1,tropical rainforest,tropical
-101.4878210755000,21.74422497950000,CAM1,0.80555558205,Test,2010,1,tropical rainforest,tropical
-98.3128212025000,21.73589164650000,CAM1,18.80787086490,Test,2010,1,tropical rainforest,tropical
-104.6211542835000,21.71922498050000,CAM1,18.41666603090,Test,2010,1,tropical rainforest,tropical
-104.8211542755000,21.71089164750000,CAM1,44.47685241700,Test,2010,1,tropical rainforest,tropical
-99.3378211615000,21.71089164750000,CAM1,34.19444274900,Test,2010,1,tropical rainforest,tropical
-99.1378211695000,21.71089164750000,CAM1,46.15277862550,Test,2010,1,tropical rainforest,tropical
-99.0961545045000,21.71089164750000,CAM1,35.97453689580,Test,2010,1,tropical rainforest,tropical
-105.0628209325000,21.70255831450000,CAM1,54.70370483400,Test,2010,1,tropical rainforest,tropical
-104.9711542695000,21.70255831450000,CAM1,38.06713104250,Test,2010,1,tropical rainforest,tropical
-104.9211542715000,21.70255831450000,CAM1,48.97453689580,Test,2010,1,tropical rainforest,tropical
-98.8961545125000,21.70255831450000,CAM1,24.84027862550,Test,2010,1,tropical rainforest,tropical
-98.7544878515000,21.70255831450000,CAM1,23.98842620850,Test,2010,1,tropical rainforest,tropical
-105.1878209275000,21.68589164850000,CAM1,12.56018543240,Test,2010,1,tropical rainforest,tropical
-104.7711542775000,21.66922498250000,CAM1,53.56481552120,Test,2010,1,tropical rainforest,tropical
-104.5294876205000,21.66922498250000,CAM1,38.94675827030,Test,2010,1,tropical rainforest,tropical
-101.3378210815000,21.66922498250000,CAM1,3.96064805985,Test,2010,1,tropical rainforest,tropical
-104.9711542695000,21.66089164950000,CAM1,51.12036895750,Test,2010,1,tropical rainforest,tropical
-104.9211542715000,21.66089164950000,CAM1,47.77314758300,Test,2010,1,tropical rainforest,tropical
-104.8211542755000,21.66089164950000,CAM1,52.21296310420,Test,2010,1,tropical rainforest,tropical
-99.1878211675000,21.66089164950000,CAM1,50.39120483400,Test,2010,1,tropical rainforest,tropical
-99.1378211695000,21.66089164950000,CAM1,44.28472137450,Test,2010,1,tropical rainforest,tropical
-99.0961545045000,21.66089164950000,CAM1,47.15740585330,Test,2010,1,tropical rainforest,tropical
-99.0461545065000,21.66089164950000,CAM1,20.57870292660,Test,2010,1,tropical rainforest,tropical
-98.8461545145000,21.66089164950000,CAM1,33.39583206180,Test,2010,1,tropical rainforest,tropical
-98.4628211965000,21.64422498350000,CAM1,11.02546310420,Test,2010,1,tropical rainforest,tropical
-98.2211545395000,21.64422498350000,CAM1,33.46990585330,Test,2010,1,tropical rainforest,tropical
-100.0461544665000,21.63589165050000,CAM1,31.09490776060,Test,2010,1,tropical rainforest,tropical
-104.9628209365000,21.61922498450000,CAM1,43.04166793820,Test,2010,1,tropical rainforest,tropical
-104.9211542715000,21.61922498450000,CAM1,49.09953689580,Test,2010,1,tropical rainforest,tropical
-104.7711542775000,21.61922498450000,CAM1,42.81713104250,Test,2010,1,tropical rainforest,tropical
-99.2878211635000,21.61922498450000,CAM1,63.62500000000,Test,2010,1,tropical rainforest,tropical
-99.0461545065000,21.61922498450000,CAM1,51.48147964480,Test,2010,1,tropical rainforest,tropical
-105.2544875915000,21.61089165150000,CAM1,29.89583396910,Test,2010,1,tropical rainforest,tropical
-105.1128209305000,21.61089165150000,CAM1,55.28703689580,Test,2010,1,tropical rainforest,tropical
-105.0628209325000,21.61089165150000,CAM1,47.72453689580,Test,2010,1,tropical rainforest,tropical
-105.0128209345000,21.61089165150000,CAM1,30.75231552120,Test,2010,1,tropical rainforest,tropical
-98.9961545085000,21.61089165150000,CAM1,31.20601844790,Test,2010,1,tropical rainforest,tropical
-105.1128209305000,21.56922498650000,CAM1,49.03009414670,Test,2010,1,tropical rainforest,tropical
-99.0461545065000,21.56922498650000,CAM1,61.81944274900,Test,2010,1,tropical rainforest,tropical
-98.9961545085000,21.56922498650000,CAM1,49.63425827030,Test,2010,1,tropical rainforest,tropical
-98.9461545105000,21.56922498650000,CAM1,33.12963104250,Test,2010,1,tropical rainforest,tropical
71.1038386875000,21.56922498650000,ASI9,13.84908962250,Test,2010,1,tropical rainforest,tropical
-103.6294876565000,21.56089165350000,CAM1,35.06944274900,Test,2010,1,tropical rainforest,tropical
-98.7544878515000,21.56089165350000,CAM1,16.04166603090,Test,2010,1,tropical rainforest,tropical
-98.5128211945000,21.56089165350000,CAM1,12.74305534360,Test,2010,1,tropical rainforest,tropical
-102.6878210275000,21.55255832050000,CAM1,22.15972137450,Test,2010,1,tropical rainforest,tropical
-98.2711545375000,21.55255832050000,CAM1,18.21527862550,Test,2010,1,tropical rainforest,tropical
-97.7878212235000,21.54422498750000,CAM1,21.01157379150,Test,2010,1,tropical rainforest,tropical
-105.1628209285000,21.52755832150000,CAM1,52.77777862550,Test,2010,1,tropical rainforest,tropical
-99.0961545045000,21.52755832150000,CAM1,41.16203689580,Test,2010,1,tropical rainforest,tropical
-98.9961545085000,21.52755832150000,CAM1,33.35416793820,Test,2010,1,tropical rainforest,tropical
-100.3461544545000,21.51922498850000,CAM1,29.26620292660,Test,2010,1,tropical rainforest,tropical
-98.9544878435000,21.51922498850000,CAM1,42.39352035520,Test,2010,1,tropical rainforest,tropical
86.8955047225000,21.51922498850000,ASI9,51.06658172610,Test,2010,1,tropical rainforest,tropical
-97.7378212255000,21.49422498950000,CAM1,19.20138931270,Test,2010,1,tropical rainforest,tropical
-97.6878212275000,21.49422498950000,CAM1,33.02777862550,Test,2010,1,tropical rainforest,tropical
-97.6378212295000,21.49422498950000,CAM1,21.80323982240,Test,2010,1,tropical rainforest,tropical
-102.7711543575000,21.48589165650000,CAM1,21.76157379150,Test,2010,1,tropical rainforest,tropical
-105.0628209325000,21.47755832350000,CAM1,42.86805725100,Test,2010,1,tropical rainforest,tropical
-99.0961545045000,21.47755832350000,CAM1,51.92361068730,Test,2010,1,tropical rainforest,tropical
-98.9961545085000,21.47755832350000,CAM1,40.10185241700,Test,2010,1,tropical rainforest,tropical
-98.4711545295000,21.46922499050000,CAM1,10.93286991120,Test,2010,1,tropical rainforest,tropical
-98.2711545375000,21.46089165750000,CAM1,16.81018447880,Test,2010,1,tropical rainforest,tropical
-101.1461544225000,21.45255832450000,CAM1,3.88888883591,Test,2010,1,tropical rainforest,tropical
-97.7878212235000,21.45255832450000,CAM1,21.50000000000,Test,2010,1,tropical rainforest,tropical
-86.9544883235000,21.45255832450000,CAM1,55.58333206180,Test,2010,1,tropical rainforest,tropical
101.5955041345000,21.45255832450000,ASI5,353.20001220700,Test,2010,1,tropical rainforest,tropical
-97.5961545645000,21.44422499150000,CAM1,16.34490776060,Test,2010,1,tropical rainforest,tropical
-87.8294882885000,21.44422499150000,CAM1,60.63888931270,Test,2010,1,tropical rainforest,tropical
-99.0461545065000,21.43589165850000,CAM1,45.63888931270,Test,2010,1,tropical rainforest,tropical
-105.1544875955000,21.42755832550000,CAM1,40.89583206180,Test,2010,1,tropical rainforest,tropical
-98.7628211845000,21.42755832550000,CAM1,21.39120292660,Test,2010,1,tropical rainforest,tropical
-98.5628211925000,21.42755832550000,CAM1,17.37962913510,Test,2010,1,tropical rainforest,tropical
-87.6878216275000,21.42755832550000,CAM1,44.35416793820,Test,2010,1,tropical rainforest,tropical
-87.6378216295000,21.42755832550000,CAM1,47.65509414670,Test,2010,1,tropical rainforest,tropical
-87.1544883155000,21.42755832550000,CAM1,32.18981552120,Test,2010,1,tropical rainforest,tropical
-98.2711545375000,21.41922499250000,CAM1,19.56250000000,Test,2010,1,tropical rainforest,tropical
-87.5878216315000,21.41922499250000,CAM1,45.09722137450,Test,2010,1,tropical rainforest,tropical
-87.5378216335000,21.41922499250000,CAM1,43.41435241700,Test,2010,1,tropical rainforest,tropical
-87.4961549685000,21.41089165950000,CAM1,71.48148345950,Test,2010,1,tropical rainforest,tropical
85.8621714305000,21.41089165950000,ASI9,9.33309745789,Test,2010,1,tropical rainforest,tropical
-97.8378212215000,21.40255832650000,CAM1,10.50925922390,Test,2010,1,tropical rainforest,tropical
-97.6961545605000,21.40255832650000,CAM1,22.04861068730,Test,2010,1,tropical rainforest,tropical
-87.4461549705000,21.40255832650000,CAM1,78.53240966800,Test,2010,1,tropical rainforest,tropical
-86.9544883235000,21.40255832650000,CAM1,45.25000000000,Test,2010,1,tropical rainforest,tropical
-100.5628211125000,21.39422499350000,CAM1,2.58333325386,Test,2010,1,tropical rainforest,tropical
-87.7878216235000,21.39422499350000,CAM1,27.92361068730,Test,2010,1,tropical rainforest,tropical
-105.1544875955000,21.38589166050000,CAM1,48.30092620850,Test,2010,1,tropical rainforest,tropical
-105.1044875975000,21.38589166050000,CAM1,53.05324172970,Test,2010,1,tropical rainforest,tropical
-105.0544875995000,21.38589166050000,CAM1,50.09259414670,Test,2010,1,tropical rainforest,tropical
-98.9544878435000,21.38589166050000,CAM1,57.06018447880,Test,2010,1,tropical rainforest,tropical
-87.6878216275000,21.38589166050000,CAM1,41.55092620850,Test,2010,1,tropical rainforest,tropical
-98.6128211905000,21.37755832750000,CAM1,26.18287086490,Test,2010,1,tropical rainforest,tropical
-88.6628215885000,21.37755832750000,CAM1,20.81481552120,Test,2010,1,tropical rainforest,tropical
-87.6461549625000,21.37755832750000,CAM1,60.26388931270,Test,2010,1,tropical rainforest,tropical
-87.5961549645000,21.37755832750000,CAM1,76.05555725100,Test,2010,1,tropical rainforest,tropical
-87.1544883155000,21.37755832750000,CAM1,69.65740966800,Test,2010,1,tropical rainforest,tropical
-87.1044883175000,21.37755832750000,CAM1,55.44213104250,Test,2010,1,tropical rainforest,tropical
-103.6294876565000,21.36922499450000,CAM1,28.50462913510,Test,2010,1,tropical rainforest,tropical
-98.3211545355000,21.36922499450000,CAM1,26.23842620850,Test,2010,1,tropical rainforest,tropical
